SageRef,Rep,Country,Postcode,Latitude,Longitude,Customer,Label,County,Brand,ProductCode,Quantity,Turnover,CostPriceAverage,Profit,Currency,Date,FinancialYear
REE002,Craig Dunlop,United Kingdom,OX10 7BB,51.66,-1.14,Reed Audio Visual,Current Customer,Oxfordshire,Demo gear,DEMO-G1,1,240.63,183.33,57.30,GBP,18/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-GTP7-B,2,999.98,270.83,458.31,GBP,15/03/2019, FY 2018/2019 
DSJ001,Danielle Campbell,United Kingdom,IG3 8LB,51.56,0.1,DSJ HOMES,Current Customer,Essex,Demo gear,DEMO-EL-HR30,2,598.00,202.08,193.84,GBP,15/03/2019, FY 2018/2019 
DSJ001,Danielle Campbell,United Kingdom,IG3 8LB,51.56,0.1,DSJ HOMES,Current Customer,Essex,Demo gear,DEMO-G1,1,240.63,183.33,57.30,GBP,15/03/2019, FY 2018/2019 
DSJ001,Danielle Campbell,United Kingdom,IG3 8LB,51.56,0.1,DSJ HOMES,Current Customer,Essex,Elan,ELA-NVR-1TB,1,510.89,416.14,94.75,GBP,15/03/2019, FY 2018/2019 
LIN002,Craig Dunlop,United Kingdom,EC1V 4JL,51.52,-0.1,Link Media Systems Projects Ltd,Current Customer,Greater London,Sonos,SON-CONNECT,4,1049.28,226.85,141.88,GBP,15/03/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,2N,2N-9155031,2,312.56,131.96,48.64,GBP,15/03/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,Elan,ELA-G-GHR30,2,950.00,291.00,368.00,GBP,15/03/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,Xantech,XAN-282D10P,1,88.42,34.94,53.48,GBP,15/03/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,Xantech,XAN-283D10P,1,88.42,34.94,53.48,GBP,15/03/2019, FY 2018/2019 
QUA001,Danielle Campbell,United Kingdom,GU16 6DL,51.29,-0.73,Quadtronics Ltd,Current Customer,Surrey,Xantech,XAN-282D10P,2,176.84,34.94,106.96,GBP,15/03/2019, FY 2018/2019 
SMC001,Dan Goudy,United Kingdom,SW4 0NF,51.47,-0.15,SMC - S M Contracts Limited,Current Customer,Greater London,Xantech,XAN-283D10P,2,176.84,34.94,106.96,GBP,15/03/2019, FY 2018/2019 
SMC001,Dan Goudy,United Kingdom,SW4 0NF,51.47,-0.15,SMC - S M Contracts Limited,Current Customer,Greater London,Xantech,XAN-28DES,8,24.96,1.75,10.96,GBP,15/03/2019, FY 2018/2019 
ELE012,Kris Stevenson,United Kingdom,GU21 5QA,51.33,-0.53,Elegant Integration,Previous Customer,Surrey,Xantech,XAN-283D10P,2,176.84,34.94,106.96,GBP,14/03/2019, FY 2018/2019 
ELE012,Kris Stevenson,United Kingdom,GU21 5QA,51.33,-0.53,Elegant Integration,Previous Customer,Surrey,Xantech,XAN-28DES,10,31.20,1.75,13.70,GBP,14/03/2019, FY 2018/2019 
HOM012,Danielle Campbell,United Kingdom,ME14 1ED,51.28,0.52,Home Media Limited,Current Customer,Kent,Xantech,XAN-283D10P,1,88.42,34.94,53.48,GBP,14/03/2019, FY 2018/2019 
THR001,Dan Goudy,United Kingdom,PO19 8RR,50.83,-0.76,Thru The Looking Glass AV Limited,Current Customer,Sussex,Rako,RAK-RMS-800,5,318.50,47.50,81.00,GBP,14/03/2019, FY 2018/2019 
THR001,Dan Goudy,United Kingdom,PO19 8RR,50.83,-0.76,Thru The Looking Glass AV Limited,Current Customer,Sussex,Rako,RAK-RTC-BRIDGE,1,305.20,218.00,87.20,GBP,14/03/2019, FY 2018/2019 
ALL001,Danielle Campbell,United Kingdom,BN3 7EU,50.84,-0.19,AllTrade Aerial & Satellite Limited,Current Customer,Sussex,Niles,NIL-CM-7SI,3,172.06,40.20,51.46,GBP,13/03/2019, FY 2018/2019 
DIS001,Danielle Campbell,United Kingdom,E10 7LA,51.57,-0.02,Audiocar Equipment T/A Discrete Architectural Electronics,Current Customer,Greater London,Xantech,XAN-282D10P,2,176.84,34.94,106.96,GBP,13/03/2019, FY 2018/2019 
DIS001,Danielle Campbell,United Kingdom,E10 7LA,51.57,-0.02,Audiocar Equipment T/A Discrete Architectural Electronics,Current Customer,Greater London,Xantech,XAN-28DES,10,31.20,1.75,13.70,GBP,13/03/2019, FY 2018/2019 
BME001,Danielle Campbell,United Kingdom,LU6 3LU,51.87,-0.51,BME AV LTD,Current Customer,Hertfordshire,Elan,ELA-NVR-1TB,1,537.78,416.14,121.64,GBP,13/03/2019, FY 2018/2019 
DRE001,Craig Dunlop,United Kingdom,BT8 8DJ,54.5,-5.89,Drew Wylie Building Services,Current Customer,Northern Ireland,Niles,NIL-CM-7SI,2,143.38,40.20,62.98,GBP,13/03/2019, FY 2018/2019 
FIN002,Danielle Campbell,United Kingdom,HP5 3NB,51.71,-0.59,Finita Limited,Current Customer,Buckinghamshire,Elan,ELA-G-GHR200,1,299.00,208.33,90.67,GBP,13/03/2019, FY 2018/2019 
HIF002,Craig Dunlop,United Kingdom,WD24 5BS,51.67,-0.4,HI FI City Ltd,Current Customer,Hertfordshire,Elan,ELA-G-G1,1,349.99,216.66,133.33,GBP,13/03/2019, FY 2018/2019 
ICU001,Craig Dunlop,United Kingdom,SS9 5XX,51.57,0.65,iCubed Home Cinema,Current Customer,Essex,Elan,ELA-G-GSC2,1,649.99,383.33,266.66,GBP,13/03/2019, FY 2018/2019 
May-01,Craig Dunlop,United Kingdom,BT24 8XX,54.42,-5.86,Mayne Communications,Current Customer,Northern Ireland,Niles,NIL-CM-7MP,2,162.64,45.60,71.44,GBP,13/03/2019, FY 2018/2019 
ADA001,Danielle Campbell,United Kingdom,RH10 7XF,51.12,-0.14,Adapt AV,Current Customer,Sussex,Niles,NIL-RS6SIPRO-GRANITE,2,245.56,91.80,61.96,GBP,12/03/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Sunfire,SUN-SDS-8,1,240.75,135.00,105.75,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Elan,ELA-G-G1,2,700.00,216.66,266.68,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Elan,ELA-G-GHR30,3,1425.00,291.00,552.00,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Elan,ELA-G-GSC2,1,650.00,383.33,266.67,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Elan,ELA-G-IRL2,1,235.52,132.00,103.52,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Elan,ELA-SP-800-IC-8,1,179.16,102.00,77.16,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Krix,KRI-SYM-W,1,400.44,184.24,216.20,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Xantech,XAN-286D,2,24.96,7.00,10.96,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Xantech,XAN-286D,6,74.88,7.00,32.88,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Xantech,XAN-HDMI-2,8,120.00,13.99,8.08,GBP,12/03/2019, FY 2018/2019 
CHA002,Dan Goudy,United Kingdom,NR32 1DE,52.48,1.75,Charity & Taylor (Electrical Services) Ltd,Current Customer,Cornwall,Xantech,XAN-HDMI-4,2,50.00,8.16,33.68,GBP,12/03/2019, FY 2018/2019 
FIR001,Danielle Campbell,United Kingdom,SO52 9DW,50.98,-1.44,First Contact Fire and Security LTD,Current Customer,Hampshire,Krix,KRI-ECL-W,2,375.10,89.70,195.69,GBP,12/03/2019, FY 2018/2019 
FIR001,Danielle Campbell,United Kingdom,SO52 9DW,50.98,-1.44,First Contact Fire and Security LTD,Current Customer,Hampshire,Sunfire,SUN-HRS8-IW-AMP,1,599.20,336.00,263.20,GBP,12/03/2019, FY 2018/2019 
SUP001,Craig Dunlop,United Kingdom,HA3 6JA,51.61,-0.35,Super Tech Security Ltd,Current Customer,Greater London,Elan,ELA-G-GTP7-W,1,499.99,270.83,229.16,GBP,12/03/2019, FY 2018/2019 
THR001,Dan Goudy,United Kingdom,PO19 8RR,50.83,-0.76,Thru The Looking Glass AV Limited,Current Customer,Sussex,Rako,RAK-RCI-4L,6,449.40,53.50,128.40,GBP,12/03/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Rako,RAK-RLED30CV4,4,417.20,74.50,119.20,GBP,11/03/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Rako,RAK-RLF-070-BN,1,30.10,21.50,8.60,GBP,11/03/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Rako,RAK-RMT-500,4,350.00,62.50,100.00,GBP,11/03/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Rako,RAK-RNC-070,1,98.00,70.00,28.00,GBP,11/03/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Rako,RAK-WRB100,1,124.60,89.00,35.60,GBP,11/03/2019, FY 2018/2019 
QUB001,Dan Goudy,United Kingdom,JE2 4JN,49.2,2.1,Qube Integration,Current Customer,Jersey,Furman,FUR-BB-RS232,1,164.07,92.00,72.07,GBP,11/03/2019, FY 2018/2019 
QUB001,Dan Goudy,United Kingdom,JE2 4JN,49.2,2.1,Qube Integration,Current Customer,Jersey,Furman,FUR-CN-3600SE,1,433.94,243.33,190.61,GBP,11/03/2019, FY 2018/2019 
ALL001,Danielle Campbell,United Kingdom,BN3 7EU,50.84,-0.19,AllTrade Aerial & Satellite Limited,Current Customer,Sussex,Niles,NIL-CM-8PR,3,259.37,60.60,77.57,GBP,08/03/2019, FY 2018/2019 
WES002,Kris Stevenson,United Kingdom,PL9 7HJ,50.37,-4.11,Edmundson Electrical Limited,Current Customer,Devon,Xantech,XAN-282D10P,3,212.21,34.94,107.39,GBP,08/03/2019, FY 2018/2019 
WES002,Kris Stevenson,United Kingdom,PL9 7HJ,50.37,-4.11,Edmundson Electrical Limited,Current Customer,Devon,Xantech,XAN-78944,20,516.00,18.08,154.39,GBP,08/03/2019, FY 2018/2019 
WES002,Kris Stevenson,United Kingdom,PL9 7HJ,50.37,-4.11,Edmundson Electrical Limited,Current Customer,Devon,Xantech,XAN-DL85,40,2929.28,34.99,1529.61,GBP,08/03/2019, FY 2018/2019 
IMM001,Craig Dunlop,United Kingdom,BL2 4DG,53.61,-2.39,Immersive Sound and Vision,Current Customer,Lancashire,Backbox,BOX-US-D-PLASTIC,1,8.00,8.00, £-   ,GBP,08/03/2019, FY 2018/2019 
INT001,Craig Dunlop,United Kingdom,SO14 3JZ,50.89,-1.39,Integrating Technology At Sea,Current Customer,Hampshire,Morpheus,MOR-MAV-GVM-16,1,2500.00,2333.00,167.00,GBP,08/03/2019, FY 2018/2019 
TOR002,Kris Stevenson,United Kingdom,NW10 6ST,51.53,-0.26,Torpedo Factory Ltd,Previous Customer,Greater London,Xantech,XAN-DL85K,1,131.08,73.50,57.58,GBP,08/03/2019, FY 2018/2019 
HIF002,Craig Dunlop,United Kingdom,WD24 5BS,51.67,-0.4,HI FI City Ltd,Current Customer,Hertfordshire,Sunfire,SUN-CRS3C,1,625.95,390.00,235.95,GBP,07/03/2019, FY 2018/2019 
MOD002,Danielle Campbell,United Kingdom,RH15 9NF,50.95,-0.14,Modular Connecting Solutions,Current Customer,Sussex,Niles,NIL-SG-8C,1,27.11,11.82,15.29,GBP,07/03/2019, FY 2018/2019 
SOU007,Kris Stevenson,United Kingdom,DT1 1AN,50.71,-2.43,Sound & Vision 4 U,Previous Customer,Dorset,Niles,NIL-SS-4,1,51.84,43.20,8.64,GBP,07/03/2019, FY 2018/2019 
SOU007,Kris Stevenson,United Kingdom,DT1 1AN,50.71,-2.43,Sound & Vision 4 U,Previous Customer,Dorset,Niles,NIL-SVC100K,5,244.80,40.80,40.80,GBP,07/03/2019, FY 2018/2019 
SOU007,Kris Stevenson,United Kingdom,DT1 1AN,50.71,-2.43,Sound & Vision 4 U,Previous Customer,Dorset,Niles,NIL-VCS50K,2,46.08,19.20,7.68,GBP,07/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Aerohive,AER-AP-122-AC,6,748.92,84.47,242.10,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-GHR10,1,249.99,156.00,93.99,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-GSC10,1,1139.99,716.66,423.33,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-GTP7-W,2,999.98,270.83,458.32,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-S1616A240,1,1367.70,958.33,409.37,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-SP-600-IC-8,4,598.50,90.00,238.50,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Niles,NIL-CM-7BG,15,660.00,24.53,292.05,GBP,06/03/2019, FY 2018/2019 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Niles,NIL-OS-6.5-WHITE,1,208.01,102.06,105.95,GBP,06/03/2019, FY 2018/2019 
AVC003,Dan Goudy,United Kingdom,HP5 3HB,51.71,-0.61,AV Custom Limited,Current Customer,Buckinghamshire,Sunfire,SUN-XTEQ10,2,1324.12,495.00,334.12,GBP,06/03/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Demo gear,DEMO-EL-HR10,1,157.50,120.00,37.50,GBP,06/03/2019, FY 2018/2019 
BRI001,Craig Dunlop,Ireland,,,,Bright AV,Current Customer,Ireland,Elan,ELA-G-G1,1,349.99,216.66,133.33,EUR,06/03/2019, FY 2018/2019 
BRI001,Craig Dunlop,Ireland,,,,Bright AV,Current Customer,Ireland,Elan,ELA-G-GHR10,1,249.99,156.00,93.99,EUR,06/03/2019, FY 2018/2019 
BRI001,Craig Dunlop,Ireland,,,,Bright AV,Current Customer,Ireland,Elan,ELA-SP-600-IC-6,1,126.00,72.00,54.00,EUR,06/03/2019, FY 2018/2019 
CLE002,Craig Dunlop,United Kingdom,HG5 8PJ,54,-1.44,Cleverass Ltd t/a Clever Association,Current Customer,Yorkshire,Sunfire,SUN-HRS8,1,476.15,267.00,209.15,GBP,06/03/2019, FY 2018/2019 
DES002,Danielle Campbell,United Kingdom,RH1 3NA,51.26,-0.15,Designer Vision And Sound Ltd,Current Customer,Surrey,Backbox,BOX-US-D-PLASTIC,3,24.00,8.00, £-   ,GBP,06/03/2019, FY 2018/2019 
BEN001,Craig Dunlop,United Kingdom,S36 9AB,53.53,-1.67,Ben Addison Ltd,Current Customer,Yorkshire,Xantech,XAN-DL85K,1,131.08,73.50,57.58,GBP,05/03/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,Niles,NIL-MRC-6430,1,1102.10,412.00,690.10,GBP,05/03/2019, FY 2018/2019 
DMC001,Craig Dunlop,United Kingdom,BT23 6BF,54.55,-5.84,DMC Secure Ltd,Current Customer,Northern Ireland,Xantech,XAN-ARC-KIT,1,71.92,51.94,19.98,GBP,04/03/2019, FY 2018/2019 
DMC001,Craig Dunlop,United Kingdom,BT23 6BF,54.55,-5.84,DMC Secure Ltd,Current Customer,Northern Ireland,Xantech,XAN-HDMI-0.7-10PK,1,80.00,45.90,34.10,GBP,04/03/2019, FY 2018/2019 
DMC001,Craig Dunlop,United Kingdom,BT23 6BF,54.55,-5.84,DMC Secure Ltd,Current Customer,Northern Ireland,Xantech,XAN-SP12-4K18G,1,58.85,42.50,16.35,GBP,04/03/2019, FY 2018/2019 
SMA005,Dan Goudy,United Kingdom,NW9 9RL,51.59,-0.28,Smart Home Technology Ltd,Previous Customer,Greater London,Furman,FUR-F1500-UPS-E,2,2223.22,623.33,976.55,GBP,04/03/2019, FY 2018/2019 
SMA008,Craig Dunlop,United Kingdom,HP12 3PS,51.62,-0.77,Smartcomm Ltd,Current Customer,Buckinghamshire,Xantech,XAN-282D10P,1,88.42,34.94,53.48,GBP,04/03/2019, FY 2018/2019 
BIR001,Craig Dunlop,United Kingdom,BH21 3AH,50.78,-1.97,Birks Electrical Contractors,Current Customer,Dorset,Elan,ELA-G-GSC10,1,1199.99,716.66,483.33,GBP,01/03/2019, FY 2018/2019 
BIR001,Craig Dunlop,United Kingdom,BH21 3AH,50.78,-1.97,Birks Electrical Contractors,Current Customer,Dorset,Elan,ELA-SP-400-ICDVC-6,1,68.25,39.00,29.25,GBP,01/03/2019, FY 2018/2019 
AVC002,Craig Dunlop,Ireland,,,,AV Control Systems,Current Customer,Ireland,Elan,ELA-G-GSC2,1,649.99,383.33,266.66,EUR,28/02/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Demo gear,DEMO-G1,1,240.63,183.33,57.30,GBP,28/02/2019, FY 2018/2019 
DRE001,Craig Dunlop,United Kingdom,BT8 8DJ,54.5,-5.89,Drew Wylie Building Services,Current Customer,Northern Ireland,Niles,NIL-CM-7BG,2,88.00,24.53,38.94,GBP,28/02/2019, FY 2018/2019 
ELI002,Dan Goudy,United Kingdom,SM2 7AZ,51.35,-0.21,Elite AV Limited,Current Customer,Staffordshire,,BASIC-BUNDLE,1,699.99,303.33,396.66,GBP,28/02/2019, FY 2018/2019 
ICU001,Craig Dunlop,United Kingdom,SS9 5XX,51.57,0.65,iCubed Home Cinema,Current Customer,Essex,2N,2N-INT-LIC,1,42.55,36.00,6.55,GBP,28/02/2019, FY 2018/2019 
JOS001,Dan Goudy,United Kingdom,IP1 4JR,52.07,1.14,Joseph Read Lighting LTD,Current Customer,Suffolk,Aerohive,AER-AP-122-AC,2,262.78,84.47,93.84,GBP,28/02/2019, FY 2018/2019 
MAC001,Dan Goudy,United Kingdom,SW6 2PY,51.47,-0.18,Macrohat AV Limited,Current Customer,Greater London,Sonos,SON-CONNECTAMP,8,2996.16,340.98,268.32,GBP,28/02/2019, FY 2018/2019 
May-01,Craig Dunlop,United Kingdom,BT24 8XX,54.42,-5.86,Mayne Communications,Current Customer,Northern Ireland,Niles,NIL-CM-7MP,2,162.64,45.60,71.44,GBP,28/02/2019, FY 2018/2019 
May-01,Craig Dunlop,United Kingdom,BT24 8XX,54.42,-5.86,Mayne Communications,Current Customer,Northern Ireland,Niles,NIL-OS-7.3-BLACK,1,190.00,169.80,20.20,GBP,28/02/2019, FY 2018/2019 
May-01,Craig Dunlop,United Kingdom,BT24 8XX,54.42,-5.86,Mayne Communications,Current Customer,Northern Ireland,Sonos,SON-CONNECTAMP,3,1123.56,340.98,100.62,GBP,28/02/2019, FY 2018/2019 
PRE002,Dan Goudy,United Kingdom,HP10 8AD,51.64,-0.69,Prestige Audio LTD,Prospect,Hertfordshire,Xantech,XAN-282D10P,4,353.68,34.94,213.91,GBP,28/02/2019, FY 2018/2019 
PRE002,Dan Goudy,United Kingdom,HP10 8AD,51.64,-0.69,Prestige Audio LTD,Prospect,Hertfordshire,Xantech,XAN-28DES,20,62.40,1.75,27.40,GBP,28/02/2019, FY 2018/2019 
STO001,Danielle Campbell,United Kingdom,BH16 6FE,50.74,-2.09,Stone Audio UK,Current Customer,Dorset,Xantech,XAN-283D10P,1,79.58,34.94,44.64,GBP,28/02/2019, FY 2018/2019 
THR001,Dan Goudy,United Kingdom,PO19 8RR,50.83,-0.76,Thru The Looking Glass AV Limited,Current Customer,Sussex,Elan,ELA-G-GVSL,1,363.80,204.00,159.80,GBP,28/02/2019, FY 2018/2019 
THR001,Dan Goudy,United Kingdom,PO19 8RR,50.83,-0.76,Thru The Looking Glass AV Limited,Current Customer,Sussex,Rako,RAK-RMS-800,6,369.60,47.50,84.60,GBP,28/02/2019, FY 2018/2019 
TOL001,Danielle Campbell,United Kingdom,bh21 4bp,50.8,-2.07,Toliva Consultants Limited,Current Customer,Dorset,Xantech,XAN-283D10P,1,88.42,34.94,53.48,GBP,28/02/2019, FY 2018/2019 
AGC001,Craig Dunlop,United Kingdom,BT79 7PR,54.61,-7.27,AG COMPUTERS,Current Customer,Northern Ireland,Elan,ELA-SP-400-IC-6,2,199.50,57.00,85.50,GBP,27/02/2019, FY 2018/2019 
AGB001,Craig Dunlop,United Kingdom,WF4 3EX,53.65,-1.52,AGB Electrical Services Ltd,Current Customer,Yorkshire,Niles,NIL-CM-7BG,14,616.00,24.53,272.58,GBP,27/02/2019, FY 2018/2019 
AGB001,Craig Dunlop,United Kingdom,WF4 3EX,53.65,-1.52,AGB Electrical Services Ltd,Current Customer,Yorkshire,Niles,NIL-MRC-6430,2,2204.20,412.00,1380.20,GBP,27/02/2019, FY 2018/2019 
ALL001,Danielle Campbell,United Kingdom,BN3 7EU,50.84,-0.19,AllTrade Aerial & Satellite Limited,Current Customer,Sussex,Niles,NIL-CM-7FX,1,134.39,94.20,40.19,GBP,27/02/2019, FY 2018/2019 
ALL001,Danielle Campbell,United Kingdom,BN3 7EU,50.84,-0.19,AllTrade Aerial & Satellite Limited,Current Customer,Sussex,Niles,NIL-CM-7SI,3,172.06,40.20,51.46,GBP,27/02/2019, FY 2018/2019 
ALL001,Danielle Campbell,United Kingdom,BN3 7EU,50.84,-0.19,AllTrade Aerial & Satellite Limited,Current Customer,Sussex,Niles,NIL-CM-8PR,1,86.46,60.60,25.86,GBP,27/02/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Elan,ELA-SP-400-IC-6,5,448.87,57.00,163.87,GBP,27/02/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Elan,ELA-SP-400-ICDVC-6,5,307.13,39.00,112.13,GBP,27/02/2019, FY 2018/2019 
AVI003,Craig Dunlop,United Kingdom,SL6 9NZ,51.56,-0.75,AVINU,Current Customer,Berkshire,Elan,ELA-SP-600-IC-6,6,680.40,72.00,248.40,GBP,27/02/2019, FY 2018/2019 
FLA001,Craig Dunlop,United Kingdom,HU14 3HH,53.72,-0.53,Basharat Capital Ltd T/a Flare Technologies,Current Customer,Leicestershire,Xantech,XAN-ML85K,1,135.24,75.83,59.41,GBP,27/02/2019, FY 2018/2019 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GHR30,4,1900.00,291.00,736.00,GBP,27/02/2019, FY 2018/2019 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GVSL,4,1455.20,204.00,639.20,GBP,27/02/2019, FY 2018/2019 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Rako,RAK-RLM-070-SS,1,23.80,18.00,5.80,GBP,27/02/2019, FY 2018/2019 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Rako,RAK-RNC-070,1,98.00,70.00,28.00,GBP,27/02/2019, FY 2018/2019 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Rako,RAK-WMT-400,5,318.50,47.00,83.50,GBP,27/02/2019, FY 2018/2019 
AKE001,Craig Dunlop,United Kingdom,BT45 5TS,54.76,-6.6,IControl Building Ltd,Current Customer,Northern Ireland,Elan,ELA-G-GHR10,6,1499.94,156.00,563.94,GBP,27/02/2019, FY 2018/2019 
AKE001,Craig Dunlop,United Kingdom,BT45 5TS,54.76,-6.6,IControl Building Ltd,Current Customer,Northern Ireland,Elan,ELA-G-GTP7-B,2,999.98,270.83,458.31,GBP,27/02/2019, FY 2018/2019 
INT008,Danielle Campbell,United Kingdom,N11 3JE,51.61,-0.15,Intelligent Spaces AV UK Limited TA Inteligent Spaces,Current Customer,Greater London,Furman,FUR-IEC2M,10,24.50,1.45,10.00,GBP,27/02/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,2N,2N-9137906,2,181.40,56.73,67.94,GBP,27/02/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,2N,2N-9155101C,2,1467.12,511.91,443.30,GBP,27/02/2019, FY 2018/2019 
PUR001,Craig Dunlop,United Kingdom,SG18 8BT,52.08,-0.26,Purple Planet IT,Current Customer,Hertfordshire,Elan,ELA-G-GTP7-B,5,2499.95,270.83,1145.78,GBP,27/02/2019, FY 2018/2019 
